primitive_effect_id,registry_record_id,effect_kind,effect_scope,requires_gate,requires_receipt,idempotency_required
effect_55f7a5e149d2feb2146b682c,primitive.repo.scripts_check_openapi_deconstructor_py.function.py_function_scripts_check_openapi_deconstructor_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b2fff9ef0f078952235f8684,primitive.repo.scripts_check_openapi_deconstructor_py.function.py_function_scripts_check_openapi_deconstructor_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e05a0e3259bd67d542806eb4,primitive.repo.scripts_check_openapi_deconstructor_py.instance.py_inst_scripts_check_openapi_deconstructor_self_test_emu,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c2029ab58f5de4532451899e,primitive.repo.scripts_check_openapi_deconstructor_py.function.py_function_scripts_check_openapi_deconstructor_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_81a942317572660067f04e13,primitive.repo.scripts_check_openbenchmarkhub_core_py.instance.py_inst_scripts_check_openbenchmarkhub_core_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3b14b5df9ea828ed7123edb0,primitive.repo.scripts_check_openbenchmarkhub_core_py.function.py_function_scripts_check_openbenchmarkhub_core_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_012ef73e7a16739787dec347,primitive.repo.scripts_check_openbenchmarkhub_core_py.function.py_function_scripts_check_openbenchmarkhub_core_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_886b7097d67ab2c09788f85a,primitive.repo.scripts_check_openclaw_hermes_py.const.py_const_scripts_check_openclaw_hermes_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_b68b8f1bf3b841353f62e5cc,primitive.repo.scripts_check_openclaw_hermes_py.function.py_function_scripts_check_openclaw_hermes_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_229a5076d0582840bbcf4af8,primitive.repo.scripts_check_openclaw_hermes_py.function.py_function_scripts_check_openclaw_hermes_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_fbc8ef3cab610ff264c56e3a,primitive.repo.scripts_check_openclaw_hermes_py.instance.py_inst_scripts_check_openclaw_hermes_self_test_oc,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f6c8fcb7684504699ecec18d,primitive.repo.scripts_check_openclaw_hermes_py.instance.py_inst_scripts_check_openclaw_hermes_self_test_store,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0c29cc07755124073c5747e7,primitive.repo.scripts_check_openclaw_hermes_py.instance.py_inst_scripts_check_openclaw_hermes_self_test_hermes,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_710117402568bd5c8a6a62cc,primitive.repo.scripts_check_openclaw_hermes_py.function.py_function_scripts_check_openclaw_hermes_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_161c6985afb2626596b2bd6e,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.instance.py_inst_scripts_check_opencontext_fragile_atlas_page_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0f314164c7bb21c962c1bf4f,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.var.py_var_scripts_check_opencontext_fragile_atlas_page_taxonomy,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_a071a7e06bb712c95d6483c4,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.var.py_var_scripts_check_opencontext_fragile_atlas_page_atlas,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_6d37da99d70307a67c31b4a9,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.var.py_var_scripts_check_opencontext_fragile_atlas_page_sample_keys,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e60b73e16670e2a08d293cfd,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.function.py_function_scripts_check_opencontext_fragile_atlas_page_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_80e80ce4658022dad9f52b0d,primitive.repo.scripts_check_opencontext_fragile_atlas_page_py.function.py_function_scripts_check_opencontext_fragile_atlas_page_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e7daa0a718d2807bae56388e,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_repo_root,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_afe9c9f141d1c8b1ef0022f9,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_web,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_03d027d8a0272bec2c205585,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_identity_js,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_190140148df55bb8ba7e5ee6,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_site_jsx,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f0cfa7da074bc6497e17f9a8,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_index_html,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_65c6c0e0ef6620bbc535aa2b,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_realm_registry,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_92e6132b6543d1f0156c1c8f,primitive.repo.scripts_check_openhubforai_auth_wiring_py.const.py_const_scripts_check_openhubforai_auth_wiring_identity_base_var,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_371a16ebf1338c4827a6a779,primitive.repo.scripts_check_openhubforai_auth_wiring_py.function.py_function_scripts_check_openhubforai_auth_wiring_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_2fa3f4c5a28196057c9e2a50,primitive.repo.scripts_check_openhubforai_auth_wiring_py.function.py_function_scripts_check_openhubforai_auth_wiring_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_70823f720f1a3e02d61be73b,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_acfaffaa3bd271afe46f20d0,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_reg,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_85f91bb51f61d3febadf79a6,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_required,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_434b62133431d38e19951a22,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_valid_hubs,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c7638fb5f7b815ede509a69c,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_allowed_status,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1d63896e3103b8fa55271546,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_key_re,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_cfd44e39528afcd4d5002c29,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_official_mcp_registry,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_41ea25200e21bf51d3272dd7,primitive.repo.scripts_check_openhubs_backend_registry_py.function.py_function_scripts_check_openhubs_backend_registry_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_82be34ad461c551543aa0e05,primitive.repo.scripts_check_openhubs_backend_registry_py.function.py_function_scripts_check_openhubs_backend_registry_main_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_9b5d3571133134946c6b38db,primitive.repo.scripts_check_openhubs_backend_registry_py.var.py_var_scripts_check_openhubs_backend_registry_ap,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_32f80c0a416b2bd750b7c099,primitive.repo.scripts_check_opportunity_map_py.var.py_var_scripts_check_opportunity_map_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f11f78f6367de87b1126267c,primitive.repo.scripts_check_opportunity_map_py.var.py_var_scripts_check_opportunity_map_valid_pri,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_51643b7bd856fd548bebeb64,primitive.repo.scripts_check_opportunity_map_py.var.py_var_scripts_check_opportunity_map_fields,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_88864d2f8cea1850842013bc,primitive.repo.scripts_check_opportunity_map_py.var.py_var_scripts_check_opportunity_map_non_m10,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_858963e97390c05d8b50bf79,primitive.repo.scripts_check_opportunity_map_py.function.py_function_scripts_check_opportunity_map_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_d09f2824c725796adabc0b85,primitive.repo.scripts_check_opportunity_map_py.function.py_function_scripts_check_opportunity_map_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_690066007e0356137fd402e8,primitive.repo.scripts_check_opportunity_map_py.function.py_function_scripts_check_opportunity_map_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_117f81eef45db33c7bfa5ea8,primitive.repo.scripts_check_optimization_harness_py.var.py_var_scripts_check_optimization_harness_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_a91aaa9545e16cb594435646,primitive.repo.scripts_check_optimization_harness_py.const.py_const_scripts_check_optimization_harness_now,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9792d0c67cfc59639fb00c2c,primitive.repo.scripts_check_optimization_harness_py.function.py_function_scripts_check_optimization_harness_pack,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c1af9b78ec542baf483497f4,primitive.repo.scripts_check_optimization_harness_py.function.py_function_scripts_check_optimization_harness_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e713e02442d504b230865b6d,primitive.repo.scripts_check_optimization_harness_py.function.py_function_scripts_check_optimization_harness_self_test_check,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_a0febacac6b97c5c371bc131,primitive.repo.scripts_check_optimization_harness_py.instance.py_inst_scripts_check_optimization_harness_self_test_h,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_494492f74820b09670fce891,primitive.repo.scripts_check_optimization_harness_py.class.py_class_scripts_check_optimization_harness_self_test_identity,unknown_candidate,"{""execution_surface"": ""python_class_candidate""}",true,false,false
effect_4d3e5b33f67efd33c788e80c,primitive.repo.scripts_check_optimization_harness_py.var.py_var_scripts_check_optimization_harness_self_test_identity_name,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_351486863088036d2d9a775f,primitive.repo.scripts_check_optimization_harness_py.method.py_method_scripts_check_optimization_harness_self_test_identity_optimize,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
