primitive_edge_id,registry_record_id,edge_role,edge_name,contract_uid,contract_notation,shape,field_keys,schema_json,artifact_policy,secret_policy,edge_hash
edge_1458e409745037cc579b2047,primitive.repo.scripts_check_no_raw_secrets_in_e2e_artifacts_py.function.py_function_scripts_check_no_raw_secrets_in_e2e_artifacts_self_test_ck,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},1458e409745037cc579b204779c5374a45e5ebd6b83b819c105a13a909543b7e
edge_c4d92bceeec2d6bb2c7d9d7c,primitive.repo.scripts_check_no_uncataloged_github_repos_py.var.py_var_scripts_check_no_uncataloged_github_repos_repo,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},c4d92bceeec2d6bb2c7d9d7ce93824b9526a3a79ef0c72c1bfbf5f675d9e8f87
edge_d03705eb5529c58d442c7d90,primitive.repo.scripts_check_no_uncataloged_github_repos_py.var.py_var_scripts_check_no_uncataloged_github_repos_repo,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},d03705eb5529c58d442c7d9095a1f44d44a9bbdad6332d0fba89796d4b17081f
edge_e2d9c3985f32e1bfa84ac5ca,primitive.repo.scripts_check_no_uncataloged_github_repos_py.var.py_var_scripts_check_no_uncataloged_github_repos_governed,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},e2d9c3985f32e1bfa84ac5cadfe17fbcf530f91771a52deb6631c1b6309cd385
edge_cea9e650d0b251d6ce1cf2a9,primitive.repo.scripts_check_no_uncataloged_github_repos_py.var.py_var_scripts_check_no_uncataloged_github_repos_governed,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},cea9e650d0b251d6ce1cf2a9fc7204c5dd45c9278de741c36896ab0e157a2e21
edge_f3c9eb5dd2f784750eca393b,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_governed_py,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},f3c9eb5dd2f784750eca393b6841d45d0d3320cc2a7113a3fd6e08f26267ef7f
edge_f1fc869347b219ccee250234,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_governed_py,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},f1fc869347b219ccee2502348143ccca5d44ec288ba592fb513d464796647c6c
edge_1e5b054c592eea8ddf81a550,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_first_party,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},1e5b054c592eea8ddf81a550133774078dd488059d386c6bbc90b598850f8fd8
edge_547a381ab27a03c005e81b6b,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_first_party,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},547a381ab27a03c005e81b6b8406728d9f334814ef81dab1ac019cf68971f19d
edge_cfd6e431f5a07820ed1e9944,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_top_level_imports,input,input,contract_f13678540bf76e0a9f7faaaa,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""tree"", ""required"": true, ""source_line"": 45}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},cfd6e431f5a07820ed1e99441688ccd4bdb27dbafabb766444b1ca88a06d2434
edge_78b58122ef305350e306df9e,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_top_level_imports,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},78b58122ef305350e306df9e01e6a0fed5d583338f78d042134f49f63d9e9c62
edge_5aa6742bca82f10b37d61a80,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},5aa6742bca82f10b37d61a809f81144cc9a39ca8a603d75f35f54e74518dfc75
edge_91bab42315d4a4e902dfc8d9,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},91bab42315d4a4e902dfc8d9da1b1c5717fde02cb33c0f9affbf0970306d05b3
edge_459f56ee1179821a5401a54f,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_self_test_check,input,input,contract_94e1e5a66e1651ef9bb44165,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""name"", ""required"": true, ""source_line"": 60}, {""kind"": ""python_parameter"", ""name"": ""ok"", ""required"": true, ""source_line"": 60}, {""kind"": ""python_parameter"", ""name"": ""detail"", ""required"": true, ""source_line"": 60}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},459f56ee1179821a5401a54ff47a7519a5722931444a5baddeb05b5eda234932
edge_4be968320aaca3036ca70333,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_self_test_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},4be968320aaca3036ca70333c90fc4f0e2f0038c115820799c69409bfd340725
edge_e380aeffb5ba1017b596868c,primitive.repo.scripts_check_no_uncataloged_github_repos_py.instance.py_inst_scripts_check_no_uncataloged_github_repos_self_test_reg,input,input,contract_8cf77b0fabb1452a011ae08c,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""instance"", ""shape"": ""source_symbol_candidate""}",{},{},e380aeffb5ba1017b596868cd18e5e8b98f00af2f2199e47c3493f1fcea5cc13
edge_93a34ae145c6c965097d7145,primitive.repo.scripts_check_no_uncataloged_github_repos_py.instance.py_inst_scripts_check_no_uncataloged_github_repos_self_test_reg,output,output,contract_3c100bb97ee822e522ea0c88,python_value_candidate,python_value_candidate,[],"{""kind"": ""instance"", ""shape"": ""python_value_candidate""}",{},{},93a34ae145c6c965097d7145d83a227d5d894cea187c9287bb5598cef216ddd7
edge_9d0fc5c89f6d90c0a61388a6,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_main,input,input,contract_f9e74f316a5b5175a8c14c3d,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""argv"", ""required"": true, ""source_line"": 89}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},9d0fc5c89f6d90c0a61388a6d11c24d2cb0808ac894a265a894c6a169affb94c
edge_ebe0df1c16a4b9231630621c,primitive.repo.scripts_check_no_uncataloged_github_repos_py.function.py_function_scripts_check_no_uncataloged_github_repos_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},ebe0df1c16a4b9231630621c75e0c6a58c50eb4e7f6d02fa73a6d9883d049305
edge_3c43d2b7da302ec9d1e14fad,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_repo,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},3c43d2b7da302ec9d1e14fad94cd9d5d852a0e0866cdb14e917ebb2ebdfa361f
edge_82443b206aadc189dae116d7,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_repo,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},82443b206aadc189dae116d739f0167e74f3554da88beb2f1d340f636ca1b51b
edge_e82432f0e1eec05195fb3c76,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_contract,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},e82432f0e1eec05195fb3c766d9297ee868b8e9575136bf2879684e7da8209cf
edge_c39021c2341ddef89a26bac6,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_contract,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},c39021c2341ddef89a26bac60657c38872af366d54040bad33e08f868bbfbb3e
edge_5d08593b9901507776620bdf,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_required_gaps,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},5d08593b9901507776620bdfa293aeeffb73075fdeb328f33fb73540c9f155a3
edge_9f61d701fc04888cff6f6486,primitive.repo.scripts_check_north_star_gap_closure_loop_py.const.py_const_scripts_check_north_star_gap_closure_loop_required_gaps,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},9f61d701fc04888cff6f64868feeee639e918d2b5475441209fdc490f035e63c
edge_7d4c37c55049a2e672903a50,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_load_contract,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},7d4c37c55049a2e672903a50d7ddf2d595973892b1fbffa48a14ddd63eb5ea1a
edge_a649164ce207ff97670dbf09,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_load_contract,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},a649164ce207ff97670dbf09769d8d380a547909da457b8b70a74b63b538a2a7
edge_cfa60016f54835321d6a5a91,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_self_test,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},cfa60016f54835321d6a5a9176c559be0cbf404d598904461f7c9762ae42f405
edge_a61912490d573883b9eb0086,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_self_test,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},a61912490d573883b9eb00867223770e67b4bbce6550fdca153822604900fa46
edge_e8977ba3633de1b248b5e770,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_self_test_check,input,input,contract_06c79f17c1cb213c0091f038,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""py_arg_name"", ""required"": true, ""source_line"": 32}, {""kind"": ""python_parameter"", ""name"": ""py_arg_ok"", ""required"": true, ""source_line"": 32}, {""kind"": ""python_parameter"", ""name"": ""py_arg_detail"", ""required"": true, ""source_line"": 32}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},e8977ba3633de1b248b5e770145f23365f3db0bde41b8a834df39a213bac6b5f
edge_e9d4aa98b7bad0f879c1a3ee,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_self_test_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},e9d4aa98b7bad0f879c1a3eea1bbcbe982ab2ac0dcc44875beb0d08c9f6e6343
edge_0972f83f200e7966e0a8bd38,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_main,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},0972f83f200e7966e0a8bd381e35c48fb4f2f3af416cce39904e2cd3681a125f
edge_f62b1d52534c61c6ffd140b6,primitive.repo.scripts_check_north_star_gap_closure_loop_py.function.py_function_scripts_check_north_star_gap_closure_loop_main,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},f62b1d52534c61c6ffd140b6edd491d35a870bce8b23f96dda4e4900ec449613
edge_21596dee0a48aeeeecd5f8c1,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_repo,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},21596dee0a48aeeeecd5f8c1655f38c058eb43416fc78d429243fd0470bf053d
edge_be01588320a7f0ec36c22a46,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_repo,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},be01588320a7f0ec36c22a4604db8184bf26b51aa101ef8609ec8546b078faf4
edge_7386a76a7fb13e5d26df2fb9,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_prompt,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},7386a76a7fb13e5d26df2fb9adee10b9bd7d1414122092619a7d3ee86072ec81
edge_c5cb0f3f3ddb5326c4096674,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_prompt,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},c5cb0f3f3ddb5326c4096674bbac069acddee44c9e28ddb3a0f70db1bc37d462
edge_de81a7f244714deb28092671,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_runner,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},de81a7f244714deb28092671b8d09483c4ab9523b7e99df2db3eb96bf166369d
edge_a89bb934accd2137b1d3864b,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_runner,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},a89bb934accd2137b1d3864b04576d9c4dbe56e1b413e9aeb0373a479ed89b4c
edge_d31e602ebbcf512974cd14d9,primitive.repo.scripts_check_north_star_runner_contract_py.var.py_var_scripts_check_north_star_runner_contract_state,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},d31e602ebbcf512974cd14d97f1ea57e61d0c2fc96d469a083a39d3c72542e90
